Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
cman47,maniahypomania,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">IMPAIRMENT</div>",,,,,,,,,,,,,
dcman115,maniahypomania,,dropdown,"How much did the feeling (to happy/excited/grouchy/energetic) you told me about cause problems for you at home, at school, or with your family or friends?","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,,,,,,,,
dcman116,maniahypomania,,radio,Did you stay home from school because of the way you were feeling?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcman117,maniahypomania,,text,How many days of school did you miss? (episode),,DAYS,number,,,,[dcman116]= '1' ,,,,,,
cman48,maniahypomania,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">HELP-SEEKING TREATMENT (LIFETIME)</div>",,,,,,,,,,,,,
dcman118,maniahypomania,,radio,"Did anyone, like a teacher or family member, suggest that you get help for (list behaviors/feelings)? ","0, No | 1, Yes| 9, Unk",,,,,,,,,,dcman118,,
dcman119,maniahypomania,,radio,"Did you ever go to see a doctor, nurse, psychologist, social worker, school counselor, minister/priest or other professional to get help for (list behaviors/feelings)?","0, No | 1, Yes| 9, Unk",,,,,,,,,,dcman118,,
cman49,maniahypomania,,descriptive,What kind of person/people did you get help from?,,,,,,,[dcman119]= '1' ,,,,,,
cman49a,maniahypomania,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 13 (Professional/Treatment)</div>",,,,,,,[dcman119]= '1' ,,,,,,
dcman120,maniahypomania,,text,Specify (Professional/Treatment 1),,PROFESSIONAL/TREATMENT,,,,,[dcman119]= '1' ,,,,,,
dcman121,maniahypomania,,text,Specify (Code 1),,CODE RESPONSE,number,,,,[dcman119]= '1' ,,,,,,
dcman122,maniahypomania,,text,Specify (Professional/Treatment 2),,PROFESSIONAL/TREATMENT,,,,,[dcman119]= '1' ,,,,,,
dcman123,maniahypomania,,text,Specify (Code 2),,CODE RESPONSE,number,,,,[dcman119]= '1' ,,,,,,
dcman124,maniahypomania,,text,Specify (Professional/Treatment 3),,PROFESSIONAL/TREATMENT,,,,,[dcman119]= '1' ,,,,,,
dcman125,maniahypomania,,text,Specify (Code 3),,CODE RESPONSE,number,,,,[dcman119]= '1' ,,,,,,
cman49b,maniahypomania,,descriptive,"
<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">If from multiple people:</div> Who did you get help from the first time?",,,,,,,[dcman119]= '1' ,,,,,,
dcman126,maniahypomania,,radio,N/A,"7, N/A",,,,,,[dcman119]= '1' ,,,,,,
dcman127,maniahypomania,,text,Specify (Professional/Treatment),,PROFESSIONAL/TREATMENT,,,,,[dcman119]= '1' ,,,,,,
dcman128,maniahypomania,,text,Specify (Code),,CODE RESPONSE,number,,,,[dcman119]= '1' ,,,,,,
dcman129,maniahypomania,,dropdown,How old were you the first time you got help?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcman119]= '1' ,,,,,,
dcman130,maniahypomania,,radio,Are you getting help now?,"0, No | 1, Yes | 9, Unk",,,,,,[dcman119]= '1' ,,RH,,,,
dcman131,maniahypomania,,dropdown,"If no, how old were you the last time you got help?","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcman130]= '0',,,,,,
dcman132,maniahypomania,,notes,What did the professional say that you had (diagnoses given)? List:,,,,,,,[dcman119]= '1' ,,LH,,,,
cman50,maniahypomania,,descriptive,What kind of treatment(s) have you gotten...(Code all that apply)?,,,,,,,[dcman119]= '1' ,,,,,,
dcman133,maniahypomania,,radio,Out-patient (Going to see someone in an office),"0, No | 1, Yes | 9, Unk",,,,,,[dcman119]= '1' ,,,,dcman133,,
dcman134,maniahypomania,,radio,In-patient (Staying in a hospital),"0, No | 1, Yes | 9, Unk",,,,,,[dcman119]= '1' ,,,,dcman133,,
dcman135,maniahypomania,,radio,Other,"0, No | 1, Yes | 9, Unk",,,,,,[dcman119]= '1' ,,,,dcman133,,
dcman136,maniahypomania,,notes,Specify (Other),,,,,,,[dcman135]= '1',,LH,,,,
dcman137,maniahypomania,,radio,Medications *Refer to Medication Card,"0, No | 1, Yes | 9, Unk",,,,,,[dcman119]= '1' ,,RH,,,,
cman51,maniahypomania,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 9 (Medications)</div>",,,,,,,[dcman137]= '1' ,,,,,,
dcman138,maniahypomania,,text,Specify (Medication 1),,MEDICATION,,,,,[dcman137]= '1' ,,RH,,,,
dcman139,maniahypomania,,text,Specify (Code 1),,CODE RESPONSE,number,,,,[dcman137]= '1' ,,,,,,
dcman140,maniahypomania,,text,Specify (Medication 2),,MEDICATION,,,,,[dcman137]= '1' ,,RH,,,,
dcman141,maniahypomania,,text,Specify (Code 2),,CODE RESPONSE,number,,,,[dcman137]= '1' ,,,,,,
dcman142,maniahypomania,,text,Specify (Medication 3),,MEDICATION,,,,,[dcman137]= '1' ,,RH,,,,
dcman143,maniahypomania,,text,Specify (Code 3),,CODE RESPONSE,number,,,,[dcman137]= '1' ,,,,,,
dcman144,maniahypomania,,text,Specify (Medication 4),,MEDICATION,,,,,[dcman137]= '1' ,,RH,,,,
dcman145,maniahypomania,,text,Specify (Code 4),,CODE RESPONSE,number,,,,[dcman137]= '1' ,,,,,,
cman52,maniahypomania,,descriptive,"<div style="" color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: END of Episode Mania/Hypomania.</div>",,,,,,,,,,,,,
cman53,maniahypomania,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">EPISODES/COURSE (LIFETIME)</div>",,,,,,,,,,,,,
dcman146,maniahypomania,,radio,Have there been other times when you felt (list symptoms)?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
cman54,maniahypomania,,descriptive,"<div style="" color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If no, END  Mania/Hypomania section.</div>",,,,,,,[dcman146]= '0' ,,,,,,
cman55,maniahypomania,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Record age of onset and offset of the first episode, the worst episode, and most recent episode.</div>",,,,,,,,,,,,,
cman56,maniahypomania,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">FIRST EPISODE</div>",,,,,,,,,,,,,
dcman147,maniahypomania,,dropdown,How old were you when this happened for the very first time? ,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,,,,,,,
cman57,maniahypomania,,descriptive,How long did it last then?,,,,,,,,,,,,,
dcman148,maniahypomania,,text,N of Days,,DAYS,number,,,,,,,,,,
dcman149,maniahypomania,,text,N of Weeks,,WEEKS,number,,,,,,,,,,
dcman150,maniahypomania,,text,N of Months,,MONTHS,number,,,,,,,,,,
dcman151,maniahypomania,,text,N of Years,,YEARS,number,,,,,,,,,,
cman58,maniahypomania,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">NUMBER OF EPISODES</div>",,,,,,,,,,,,,
dcman152,maniahypomania,,text,How many times have you felt this way in your lifetime?,,TIMES,number,,,,,,,,,,
cman59,maniahypomania,,descriptive,What is the most number of episodes you've had in one year?,,,,,,,,,,,,,
dcman153,maniahypomania,,text,N of Days,,DAYS,number,,,,,,,,,,
dcman154,maniahypomania,,text,N of Weeks,,WEEKS,number,,,,,,,,,,
dcman155,maniahypomania,,text,N of Months,,MONTHS,number,,,,,,,,,,
dcman156,maniahypomania,,text,N of Years,,YEARS,number,,,,,,,,,,
cman59a,maniahypomania,,descriptive,How long on average did each of these episodes typically last during that year?,,,,,,,,,,,,,
dcman157,maniahypomania,,text,N of Days,,DAYS,number,,,,,,,,,,
dcman158,maniahypomania,,text,N of Weeks,,WEEKS,number,,,,,,,,,,
dcman159,maniahypomania,,text,N of Months,,MONTHS,number,,,,,,,,,,
dcman160,maniahypomania,,text,N of Years,,YEARS,number,,,,,,,,,,
cman60,maniahypomania,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">DURATION</div>",,,,,,,,,,,,,
cman61,maniahypomania,,descriptive,How long was the longest episode?    ,,,,,,,,,,,,,
dcman161,maniahypomania,,text,N of Days,,DAYS,number,,,,,,,,,,
dcman162,maniahypomania,,text,N of Weeks,,WEEKS,number,,,,,,,,,,
dcman163,maniahypomania,,text,N of Months,,MONTHS,number,,,,,,,,,,
dcman164,maniahypomania,,text,N of Years,,YEARS,number,,,,,,,,,,
cman62,maniahypomania,,descriptive,How long was the shortest episode?,,,,,,,,,,,,,
dcman165,maniahypomania,,text,N of Days,,DAYS,number,,,,,,,,,,
dcman166,maniahypomania,,text,N of Weeks,,WEEKS,number,,,,,,,,,,
dcman167,maniahypomania,,text,N of Months,,MONTHS,number,,,,,,,,,,
dcman168,maniahypomania,,text,N of Years,,YEARS,number,,,,,,,,,,
cman63,maniahypomania,,descriptive,How long does a typical episode last?,,,,,,,,,,,,,
dcman169,maniahypomania,,text,N of Days,,DAYS,number,,,,,,,,,,
dcman170,maniahypomania,,text,N of Weeks,,WEEKS,number,,,,,,,,,,
dcman171,maniahypomania,,text,N of Months,,MONTHS,number,,,,,,,,,,
dcman172,maniahypomania,,text,N of Years,,YEARS,number,,,,,,,,,,
dcman173,maniahypomania,,radio,Would you say that you have felt this (list participant's endorsed symptoms) more often than not during your lifetime? ,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcman174,maniahypomania,,radio,Did the periods of these feelings tend to begin in any particular season? ,"0, No pattern | 1, Winter | 2, Spring | 3, Summer | 4, Fall | 9, Unknown",,,,,,,,LH,,,,
cman_end,maniahypomania,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: END Mania section.</div>",,,,,,,,,,,,,
csui0,suicideselfharm,,descriptive,"
<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">SUICIDE</div>",,,,,,,,,,,,,
dcsui001,suicideselfharm,,radio,Have you ever thought a lot about death or dying?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcsui001,,
dcsui002,suicideselfharm,,radio,Have you ever thought about killing yourself?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcsui001,,
csui1,suicideselfharm,,descriptive,"<div style="" color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If no, SKIP to Self-Harm.</div>
",,,,,,,[dcsui002] = '0',,,,,,
dcsui003,suicideselfharm,,notes,"Please tell me about this (context, situation, triggers, etc):",,,,,,,[dcsui002] = '1',,LH,,,,
dcsui004,suicideselfharm,,dropdown,How old were you the first time (you thought about killing yourself)?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcsui002] = '1',,,,,,
dcsui005,suicideselfharm,,dropdown,How old were you the last time?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcsui002] = '1',,,,,,
csui2,suicideselfharm,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If current, report to clinician.</div>
",,,,,,,[dcsui002] = '1',,,,,,
dcsui006,suicideselfharm,,radio,Did you ever plan exactly how you would kill yourself?,"0, No | 1, Yes | 9, Unk",,,,,,[dcsui002] = '1',,RH,,,,
dcsui007,suicideselfharm,,notes,What did you plan?,,,,,,,[dcsui006] = '1',,LH,,,,
dcsui008,suicideselfharm,,radio,Have you ever tried to kill yourself or done anything that could have killed you? ,"0, No | 1, Yes | 9, Unk",,,,,,[dcsui002] = '1',,RH,,,,
csui3,suicideselfharm,,descriptive,"<div style="" color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If no suicide attempts, SKIP to Self-Harm.</div>",,,,,,,[dcsui008] = '0',,,,,,
dcsui009,suicideselfharm,,text,How many times have you tried? ,,TIMES,number,,,,[dcsui008] = '1',,,,,,
csui4,suicideselfharm,,descriptive,"Now I am going to ask you some things about that time/each of these times: 
<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Complete chart.</div>",,,,,,,[dcsui009] > 0,,,,,,
csui5,suicideselfharm,,descriptive,"<div style=""display:block; width: 100%; background-color: #ffffdd;"">ATTEMPT 1</div>",,,,,,,[dcsui009] > 0,,,,,,
dcsui010,suicideselfharm,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcsui009] > 0,,,,,,
dcsui011,suicideselfharm,,radio,Method,"1, Hanging, gunshot, jumping, stabbing | 2, Cutting wrists | 3, Overdose with pills | 4, Other | 9, Unknown",,,,,,[dcsui009] > 0,,LH,,,,
dcsui012,suicideselfharm,,notes,Describe (Other),,,,,,,[dcsui011] = '4',,LH,,,,
dcsui013,suicideselfharm,,radio,Required medical assessment?,"0, No | 1, Yes | 9, Unk",,,,,,[dcsui009] > 0,,RH,,,,
dcsui014,suicideselfharm,,radio,Required medical admission?,"0, No | 1, Yes, Emergency Room | 2, Yes, Inpatient, Medical Ward | 9, Unknown",,,,,,[dcsui009] > 0,,LH,,,,
dcsui015,suicideselfharm,,radio,Required psychiatric admission?,"0, No | 1, Yes, voluntary | 2, Yes, involuntary | 9, Unknown",,,,,,[dcsui009] > 0,,LH,,,,
dcsui016,suicideselfharm,,radio,Did you want to die?,"0, No | 1, Yes | 9, Unk",,,,,,[dcsui009] > 0,,RH,,,,
dcsui017,suicideselfharm,,radio,"<div style=""  color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: How serious was the attempt? </div>","1, No intent or minimal intent, manipulative gesture | 2, Definite intent, but ambivalent | 3, Serious intent, expected to die | 9, No information",,,,,,[dcsui009] > 0,,LV,,,,
dcsui018,suicideselfharm,,radio,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: How potentially lethal was the attempt? </div>","1, No danger (no effects, held pills in hand) | 2, Moderate (10 seconds, briefly unconscious) | 3, Severe (cut throat) | 9, No information",,,,,,[dcsui009] > 0,,LV,,,,
dcsui019,suicideselfharm,,checkbox,"<div style=""  color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER:  Did this attempt occur in the context of: (Check all that apply) </div>","1, Depression | 2, Mania | 3, Mixed state | 4, Psychosis | 5, Alcohol abuse | 6, Drug abuse | 7, Other",,,,,,[dcsui009] > 0,,LV,,,,
dcsui020,suicideselfharm,,notes,Specify (Other),,,,,,,[dcsui019(7)] = '1',,LH,,,,
csui6,suicideselfharm,,descriptive,"<div style=""display:block; width: 100%; background-color: #ffffdd;"">ATTEMPT 2</div>",,,,,,,[dcsui009] > 1,,,,,,
dcsui028,suicideselfharm,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcsui009] > 1,,,,,,
dcsui029,suicideselfharm,,radio,Method,"1, Hanging, gunshot, jumping, stabbing | 2, Cutting wrists | 3, Overdose with pills | 4, Other | 9, Unknown",,,,,,[dcsui009] > 1,,LH,,,,
dcsui030,suicideselfharm,,notes,Describe (Other),,,,,,,[dcsui029] = '4',,LH,,,,
dcsui031,suicideselfharm,,radio,Required medical assessment?,"0, No | 1, Yes | 9, Unk",,,,,,[dcsui009] > 1,,RH,,,,
dcsui032,suicideselfharm,,radio,Required medical admission?,"0, No | 1, Yes, Emergency Room | 2, Yes, Inpatient, Medical Ward | 9, Unknown",,,,,,[dcsui009] > 1,,LH,,,,
dcsui033,suicideselfharm,,radio,Required psychiatric admission?,"0, No | 1, Yes, voluntary | 2, Yes, involuntary | 9, Unknown",,,,,,[dcsui009] > 1,,LH,,,,
dcsui034,suicideselfharm,,radio,Did you want to die?,"0, No | 1, Yes | 9, Unk",,,,,,[dcsui009] > 1,,RH,,,,
dcsui035,suicideselfharm,,radio,"<div style=""  color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: How serious was the attempt? </div>","1, No intent or minimal intent, manipulative gesture | 2, Definite intent, but ambivalent | 3, Serious intent, expected to die | 9, No information",,,,,,[dcsui009] > 1,,LV,,,,
dcsui036,suicideselfharm,,radio,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: How potentially lethal was the attempt? </div>","1, No danger (no effects, held pills in hand) | 2, Moderate (10 seconds, briefly unconscious) | 3, Severe (cut throat) | 9, No information",,,,,,[dcsui009] > 1,,LV,,,,
dcsui037,suicideselfharm,,checkbox,"<div style=""  color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER:  Did this attempt occur in the context of: (Check all that apply) </div>","1, Depression | 2, Mania | 3, Mixed state | 4, Psychosis | 5, Alcohol abuse | 6, Drug abuse | 7, Other",,,,,,[dcsui009] > 1,,LV,,,,
dcsui038,suicideselfharm,,notes,Specify (Other),,,,,,,[dcsui037(7)] = '1',,LH,,,,
csui7,suicideselfharm,,descriptive,"<div style=""display:block; width: 100%; background-color: #ffffdd;"">ATTEMPT 3</div>",,,,,,,[dcsui009] > 2,,,,,,
dcsui046,suicideselfharm,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcsui009] > 2,,,,,,
dcsui047,suicideselfharm,,radio,Method,"1, Hanging, gunshot, jumping, stabbing | 2, Cutting wrists | 3, Overdose with pills | 4, Other | 9, Unknown",,,,,,[dcsui009] > 2,,LH,,,,
dcsui048,suicideselfharm,,notes,Describe (Other),,,,,,,[dcsui047] = '4',,LH,,,,
dcsui049,suicideselfharm,,radio,Required medical assessment?,"0, No | 1, Yes | 9, Unk",,,,,,[dcsui009] > 2,,RH,,,,
dcsui050,suicideselfharm,,radio,Required medical admission?,"0, No | 1, Yes, Emergency Room | 2, Yes, Inpatient, Medical Ward | 9, Unknown",,,,,,[dcsui009] > 2,,LH,,,,
dcsui051,suicideselfharm,,radio,Required psychiatric admission?,"0, No | 1, Yes, voluntary | 2, Yes, involuntary | 9, Unknown",,,,,,[dcsui009] > 2,,LH,,,,
dcsui052,suicideselfharm,,radio,Did you want to die?,"0, No | 1, Yes | 9, Unk",,,,,,[dcsui009] > 2,,RH,,,,
dcsui053,suicideselfharm,,radio,"<div style=""  color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: How serious was the attempt? </div>","1, No intent or minimal intent, manipulative gesture | 2, Definite intent, but ambivalent | 3, Serious intent, expected to die | 9, No information",,,,,,[dcsui009] > 2,,LV,,,,
